Lucknow,A sparkling Diwali for Lucknowites,"The festival of lights was celebrated with much zeal at a prominent club in the city. The attendees looked spectacular in their traditional attires. Chief guest, Major General Pravesh Puri was accompanied by wife Hemi and daughter Gulnar. The celebration saw a series of dance performances along with aatishbazi and a lucky draw. (L) Devyani, Shrishti and Malvika (R) Gulnar Puri (BCCL/ Aditya Yadav) (L) Devyani, Shrishti and Malvika (R) Gulnar Puri (BCCL/ Aditya Yadav) There was Salsa, Belly dance, Sufi, Bollywood Dance and fireworks which kept the adults and the kids completely enthralled. The people, later on, moved towards the dance floor and thoroughly enjoyed grooving to the beats of Bollywood numbers like Urvashi, Pardah, Illahi, Dilbar, etc. The energy on the dance floor was palpable and infectious attracting most of the crowd on the dance floor. The guests had a great time at the party. Paridhi, an attendee said, “I absolutely loved the fireworks. It was a great evening full of fun.” — Yashi Agarwal (L) Lakshmi Priya (R) Harsh Singh (BCCL/ Aditya Yadav) (L) Lakshmi Priya (R) Harsh Singh (BCCL/ Aditya Yadav) (L) Laxman Datt and Shyamn Pandey (R) Archna Raj and Tarun (BCCL/ Aditya Yadav) (L) Laxman Datt and Shyamn Pandey (R) Archna Raj and Tarun (BCCL/ Aditya Yadav) (L) Malvika and Hemant (R) Nidhi (BCCL/ Aditya Yadav) (L) Malvika and Hemant (R) Nidhi (BCCL/ Aditya Yadav) (L) Pravesh and Hemi Puri (R) Shyam Singh and Dr Maya Dhami (BCCL/ Aditya Yadav) (L) Pravesh and Hemi Puri (R) Shyam Singh and Dr Maya Dhami (BCCL/ Aditya Yadav) (L) Romaa (R) Shardul and Sheetal (BCCL/ Aditya Yadav) (L) Romaa (R) Shardul and Sheetal (BCCL/ Aditya Yadav) (L) Suparna Ghoshal and Jyotirmoy (R) Sanjana Bhalla (BCCL/ Aditya Yadav) (L) Suparna Ghoshal and Jyotirmoy (R) Sanjana Bhalla (BCCL/ Aditya Yadav) (L-R) Deepali, Sangeeta and Pooja (BCCL/ Aditya Yadav) (L-R) Deepali, Sangeeta and Pooja (BCCL/ Aditya Yadav) "
Ghaziabad,Why dust bowl Ghaziabad is India’s pollution hotspot,"GHAZIABAD: Dust that won’t disperse and traffic congestions that don’t ease — the Central Pollution Control Board (CPCB) has identified these as the factors exacerbating air pollution in Ghaziabad, one of the most polluted cities in the country at the moment. “We identified over 20 areas in the city where dust pollution is the most severe. Different agencies and departments have been asked to carry out water sprinkling since the Graded Response Action Plan kicked in. The Ghaziabad Municipal Corporation is responsible for water sprinkling along a 90-km stretch within the city’s municipal limits and for mechanized sweeping along another 106-km stretch,” a district official said. Track the pollution level in your cityOn paper, regular water sprinkling is being done on several such stretches — Mohan Nagar to GT Road, Sahibabad to Maharajpur, Sahibabad to Chandra Vihar, Meerut Road to Dudheshwarnath Temple, Vasundhara to Prahladgarhi and Dabur Chowk to UP Gate, among others — to control dust pollution. On the ground, it does not show. Unpaved stretches – in Nandgram, Loni’s Rashid Nagar, Bhatta Number 5 Road in Sikroad, Vijay Nagar bypass and Siddharth Vihar — remain clouded in dust all through the day. The official explanation was that these roads are “interior” ones. “These stretches are sources of dust pollution, but are internal roads within colonies. We have taken care of the main roads, which are in good shape,” the district official said. Then there are areas – in Indirapuram and Shastri Nagar – with no green paving, which doesn’t help control dust either. Ghaziabad Development Authority (GDA) vice-chairperson Kanchan Verma offered a defence: “Green paving has been done across most of the city, but there are many pavements we are yet to cover. The immediate problem that we face is that of encroachment by street vendors. Evicting them from the roads is a major challenge, because of which we have not been able to complete green paving on many stretches.” For now, the Authority has identified sections it plans to develop as “model roads”. “We have selected 10 spots where these model roads will have green paving. But work on it will be finished only by next year,” Verma added. For traffic congestion, the other big contributor to Ghaziabad’s pollution, the GDA has brought the Central Road Research Institute (CRRI) on board to prepare a traffic mobility plan. “The CRRI has pointed out 14 major intersections with the highest traffic congestion — the most prominent being GDA Old Bus Stand, Choudhary Mor, Indirapuram SRS Cinemas and Kanawani Intersection. The CRRI has also recommended changes in road design in some places. We have implemented the recommendations in Indirapuram and will do so in other parts of the city soon,” Verma said. "
Lucknow,"Now, a digital Ramayana show in Ayodhya soon","LUCKNOW: On Saturday, Ayodhya was witness to a spectacular show where the return of Lord Ram from Ayodhya was recreated and over 5 lakh diyas were lit of celebrate Deepotsava. The temple town will soon experience another show to remember - digital Ramayana. The state government on Thursday decided to renovate the Ayodhya Shodh Sansthan, a plan that will include the digital version of the epic. While the government has already planned a statue of Lord Ram on the banks of the Saryu in Ayodhya, it has also put thrust of promoting religious tourism in the state by developing circuits and cultural programmes in Ayodhya, Vrindavan and Chitrakoot. For the renovation of the Ayodhya Shodh Sansthan , a key tourist attraction for not only hosting the staging uninterrupted Ram Lila for over 14 years , but also housing historical artifacts related the Ramayana from different parts of India and the world . ""Chief minister Yogi Adityanath wanted the institute to be renovated and modernized. Once the renovation work is done, the sansthan will put up the digital Ramayana as an attraction for tourists and pilgrims visiting Ayodhya,"" said principal secretary (culture) Jitendra Kumar. ""Ayodhya is in the process of getting a major facelift, with various departments engaged in construction work of developmental projects and the culture department has finalised its Rs 20-crore project for the Sansthan,"" said Kumar. ""Apart from digital Ramayana, a special light-and-sound show depicting ""Ram Van Gaman"" (Lord Ram's journey from Ayodhya to Chitrakoot traversing forests during his exile) would also start. All publications and journals of the Sansthan would also be digitized,"" added Kumar. "
Lucknow,Lucknow: Speeding bus crushes two kids sleeping on pavement,"LUCKNOW: Two minor girls were crushed to death in their sleep and five persons grievously injured when a speeding bus hit a three-wheeler and climbed a pavement at Engineering College intersection in Jankipuram early on Thursday morning. The interstate bus, coming from Delhi, also bulldozed a passenger shed and rammed two power poles - holding up a 33KV transmission line - before coming to a halt. The driver fled the spot, leaving behind the vehicle with 60 passengers. Police have identified the deceased as Pooja (6) and Khusboo (13). The injured include their brother Karan (4), father Dinesh (40) who owns a paan shop and cobbler Babbu (20). The driver and a passenger of the three-wheeler, Saddam (18) and Akram (50), were also injured. The father-son duo and Babbu have suffered multiple fractures while Saddam and Akram have head injuries. They are all critical, doctors at KGMU said. According to eyewitnesses, the accident took place around 5.30am. The bus in top gear first hit the three-wheeled passenger vehicle, which overturned on impact. As the bus next ran over sleeping pavement dwellers and ploughed into the poles, two policemen on patrol called for backup and directed Lucknow Electricity Supply Administration to snap power supply. With the help of local residents, police pulled out the victims from under the mangled bus and the threewheeler. Pooja and Khusboo were declared brought dead at KGMU. Shyamu Verma (28), an eyewitness, said it was no less than a miracle that some of the victims survived. Jankipuram SHO Mohammad Ashraf said the 60 passengers inside the bus received minor bruises. “The driver fled the scene. He will be identified and booked,” the officer added. "
Lucknow,Lucknow: Blame foul air for cutting your life short by 8.6 years,"LUCKNOW: Life expectancy in UP can increase by 8.6 years if concentration of superfine particles (PM 2.5) is brought down to permissible limit, says a study on air quality life index (AQLI) released by the Energy Policy Institute at the University of Chicago (EPIC) on Thursday. Recognised by World Health Organisation (WHO), the study has found that continuous exposure to PM 2.5 damages the respiratory system, the heart and the brain. This makes people age faster and reduces their life expectancy, said Ashirbad S. Raha, senior associate director of communications at EPIC's Delhi branch. ""The permissible PM 2.5 level, according to WHO, is 10 microgram per cubic metre of air. Sustained exposure to an additional 10 microgram per cubic metre can reduce life expectancy by 0.98 years. Similarly, if PM 2.5 concentration is 30 microgram per cubic metre, life expectancy goes down by 1.96 years, and so on and so forth,"" Raha explained. Track the pollution level in your cityThe study has also found that the annual average PM 2.5 concentration in the air of UP is 8-9 times higher than the permissible limit. ""In other words, foul air is reducing life expectancy of the people in this state by 8.6 years,"" Raha said. Life expectancy is the average period a person may expect to live. According to government data, the life expectancy in UP is around 64 years. The EPIC study used satellite derived data to measure the annual average concentration of PM 2.5 in all the 75 districts of the state and its impact on life expectancy in each district. The average of the districts was taken to find the impact of pollution on life expectancy in UP. Data revealed that Hapur is on top of the low life expectancy table with a reduction by 11.18 years, followed by Bulandshahr (11.13 years) and Ghaziabad (10.74 years). "
Ghaziabad,Lucknow: Blame foul air for cutting your life short by 8.6 years,"LUCKNOW: Life expectancy in UP can increase by 8.6 years if concentration of superfine particles (PM 2.5) is brought down to permissible limit, says a study on air quality life index (AQLI) released by the Energy Policy Institute at the University of Chicago (EPIC) on Thursday. Recognised by World Health Organisation (WHO), the study has found that continuous exposure to PM 2.5 damages the respiratory system, the heart and the brain. This makes people age faster and reduces their life expectancy, said Ashirbad S. Raha, senior associate director of communications at EPIC's Delhi branch. ""The permissible PM 2.5 level, according to WHO, is 10 microgram per cubic metre of air. Sustained exposure to an additional 10 microgram per cubic metre can reduce life expectancy by 0.98 years. Similarly, if PM 2.5 concentration is 30 microgram per cubic metre, life expectancy goes down by 1.96 years, and so on and so forth,"" Raha explained. Track the pollution level in your cityThe study has also found that the annual average PM 2.5 concentration in the air of UP is 8-9 times higher than the permissible limit. ""In other words, foul air is reducing life expectancy of the people in this state by 8.6 years,"" Raha said. Life expectancy is the average period a person may expect to live. According to government data, the life expectancy in UP is around 64 years. The EPIC study used satellite derived data to measure the annual average concentration of PM 2.5 in all the 75 districts of the state and its impact on life expectancy in each district. The average of the districts was taken to find the impact of pollution on life expectancy in UP. Data revealed that Hapur is on top of the low life expectancy table with a reduction by 11.18 years, followed by Bulandshahr (11.13 years) and Ghaziabad (10.74 years). "
Lucknow,Lucknow: One-year-old girl on maid's watch drowns in bathtub,"LUCKNOW: The toddler daughter of a city contractor drowned in a bathtub while under supervision of a maid at their Manas Enclave home in Indiranagar on Thursday. The family has not lodged any complaint of negligence against the maid and police are seeing it as a tragic accident.  The incident took place around noon when the year-old girl and her twin brother were making a splash in the tub. Since the boy finished bathing first, the maid wrapped him in a towel and took him to the room. She returned within five minutes to find the little girl floating face down in water, unresponsive. It is suspected that the toddler tried to stand up and somehow slipped. She fell head first into the water and drowned. Her parents were not home. Other members of the joint family rushed her to RML hospital, where she was declared brought dead. Indiranagar SHO Santosh Kumar Kushwaha said neither the child's father, who runs a business of construction materials, nor any other family member had lodged a police complaint against the maid. ""Prima facie, it is an accidental death,"" he added. "
Lucknow,"Lucknow: Chhath Puja begins with songs, lights, feast &amp; fast","LUCKNOW: Devotional songs rented the air, arterial roads wore festive lights and the authorities reviewed ghat safety as the four-day Chhath Puja began in the city on Thursday. While vratis (fasting devotees) bathed in holy water, prepared satvik food at home and embarked on their 36-hour nirjala (without water) fast, others thronged markets for a last-minute shopping binge. The fast will continue till second day rituals of kharna when Chhathi Maiyya is offered kheer (rice cooked in milk), puri and thekua (fried sweets made of banana and coconut) before vratis eat after sundown. The third and fourth days are considered the key days of Chhath as devotees go waist-deep in water to offer arghya to the sun god. The evening rituals are known as sandhya or sanjhiya arghya while the morning prayers is called suryodaya or bihaniya arghya. Since the Gomti riverbank adjoining Lakshman Mela Ground is expected to witness the heaviest footfall on Saturday and Sunday, women were seen demarcating their vedis (seat of worship) with colours and lamps. Many were overheard discussing their arghya attire. ""Chhath is to UPites and Biharis what Durga Puja is to Bengalis. While men and women busy themselves with puja preparations, children wait eagerly for the fried sweet called thekua. This traditional prasad is one of the high points of the festivities,"" said vrati Aruni Jha, a resident of Sadar. As citizens soaked in celebrations, the authorities monitored arrangements at the 12 Gomti ghats designated for Chhath rituals, including Jhulelal and Kudia. District magistrate Kaushal Raj Sharma made a final inspection on Thursday along with officials of Lucknow Municipal Corporation. ""Ghats have been cleaned and parking provisions made. Ambulances and teams of NDRF (National Disaster Response Force) and SDRF (State Disaster Response Force) will be on standby for the safety of devotees,"" Sharma said. "
Lucknow,"NRC after survey in UP, says CM Yogi Adityanath","LUCKNOW: UP chief minister Yogi Adityanath has said a survey is underway to ""determine the extent of illegal immigration"" to the state, based on which the government would decide whether to roll out an Assam-like exercise to create a National Register of Citizens (NRC). This was the first occasion when Yogi spoke about NRC implementation in UP. Yogi, who made the announcement while speaking at an awards function of a private school here on Wednesday, had earlier welcomed Union home minister Amit Shah's announcement that NRC would be implemented across the country. Campaigning for the just concluded bypolls, Yogi had also said that UP could take lessons from Assam and implement the proposed exercise in phases. Government spokesperson Mahendra Singh later said that UP would implement the NRC proposal ""100%"". A senior official of the home department confirmed on Thursday that the police department was carrying out a survey to detect illegal immigrants. On October 1, DGP OP Singh had directed all district police heads to depute teams to identify illegal Bangladeshi and other immigrants and submit the findings to the home department. The order mentioned that many people of Bangladeshi origin living illegally in UP had gone off the radar. Singh said locations where illegal immigrants were most likely to be found, including railway stations and bus terminals, should be scanned and the identities of those living there should be verified. "
Lucknow,"Lucknow: Four held with beef, two for smuggling cattle","LUCKNOW: Four men were caught with 250kg of cattle meat in Saadatganj while two men were arrested for illegally transporting 20 cattle in Banthra on Thursday. All six have been booked under the Uttar Pradesh Prevention of Cow Slaughter Act. Saadatganj SHO Mahesh Pal Singh said Vavan (32), Saif Ali (23), Vakiv (21), residents of Saadatganj, and Farhan (32) of Bazar Khala, were arrested with 250kg of cattle meat in a car, two country-made guns and five .315 bore bullets besides Rs 45,000 in cash. The accused have been booked under Prevention of Cow Slaughter Act and Arms Act. ""We are tracing three absconding accused, Rahil, Mohsin and Khalid,"" SHO said. The arrests were made following a tip-off about a gang selling prohibited meat. Meanwhile, Banthra SHO Ramesh Singh said Afzal (28) and Papu (27), residents of Auraiya, were arrested for illegally transporting 20 prohibited cattle from Etawah to Bihar in a truck. Three cattle were found dead in the truck and a country-made gun and two .315 bore bullets were recovered from Afzal. "
