Kanpur,A memorable evening for these ladies in Kanpur,"It was fun all the way for the members when a ladies club in Kanpur organised a party, recently. Interestingly, most of the members chose to be dressed in black. Simmi Oberoi, one of the organizers, ensured that the members had a blast at the do. (L) Beenu Gandhi (R) Meetu Bagga (BCCL/ IB Singh) (L) Beenu Gandhi (R) Meetu Bagga (BCCL/ IB Singh) The highlight of the evening was the dance performances by the members which made the do entertaining. While Bhawana Sharma and Mala Singh were spotted dancing on peppy Bollywood remixes, Neena Gupta, Kanchan Tiwari and Twinkle Bhatia were seen clicking selfies. (L) Neelu Gupta (R) Neena Gupta and Kanchan Tiwari (BCCL/ IB Singh) (L) Neelu Gupta (R) Neena Gupta and Kanchan Tiwari (BCCL/ IB Singh) A heart-shaped memory frame was put at the venue, where the guests put up their old pictures. ""All of us have really changed over a period of time. Seeing old pictures of club members was really fun,"" said, Meetu Bagga. (L) Sangeeta Jain, Neelam Agarwal and Archana Gupta (R) Seema Saxena (BCCL/ IB Singh) (L) Sangeeta Jain, Neelam Agarwal and Archana Gupta (R) Seema Saxena (BCCL/ IB Singh) Also present were Sangeeta Jain, Neelam Agarwal, Archana Gupta and Seema Saxena. (L) Sonia Pahwa (C) Twinkle Bhatia (R) Sonia Vohra (BCCL/ IB Singh) (L) Sonia Pahwa (C) Twinkle Bhatia (R) Sonia Vohra (BCCL/ IB Singh) "
Lucknow,Leprosy drug to treat cancer? Doctors hunt for new uses of old medicines,"NEW DELHI: New Delhi: Can a leprosy tablet priced at Rs 2 each be the ‘miracle cure’ to treat blood-cell cancer? Or can expensive injections given to treat osteoporosis in post-menopausal women be replaced with a pill that costs as little as Rs 100 for a month’s supply? These are some of the questions Indian scientists have set out to answer as they look towards repurposing ‘old’ drugs as affordable treatments for new diseases. Repositioning of old drugs is an attractive proposition given substantial costs and the slow pace of new drug discovery and development. Sample this: To successfully launch a prescription drug in the US after taking it through preclinical studies and clinical trials requires $2.6 billion on an average and takes 12 years. And what are the chances of US Food and Drug Administration (FDA) approving the drug? Only 14%. In contrast, existing drugs have already been shown to be safe in patients and if they can be used to treat other diseases, it can reduce drug development costs. It can also help meet the growing demand for new drugs, especially in developing countries like India which currently depend on advanced nations to come up with new drugs and launch them in their markets. Using drugs originally meant for one condition for treatment of another is not a new concept. Viagra, a little blue pill prescribed to men all over the world for erectile dysfunction, was actually supposed to treat chest pain or discomfort due to coronary heart disease. Minoxidil was developed to treat ulcers but is now used to treat hair loss. Aspirin, one of the most widely used drugs in the world, originally meant to ease inflammation and pain is now also used to treat and prevent heart attacks and strokes. Indian doctors are also sifting through old drugs to find new uses and cheaper alternatives to current treatments. At the Central Drug Research Institute (CDRI) in Lucknow, scientists have recently found that certain leprosy drugs might help treat myeloma, a type of blood cancer. Sabyasachi Sanyal, a researcher at CDRI, in collaboration with clinical haematology department of King George’s Medical University, Lucknow, screened FDA-approved drugs in chronic myeloid leukemia (CML) cells and found that a leprosy drug — clofazimine, priced at Rs 2 per tablet — was a potent inhibitor of these cells. Sanyal's colleague and chief scientist at CDRI, Lucknow, Dr Naibedya Chattopadhyay, screened a library of over 1,000 clinically approved drugs with the aim to discover an oral substitute for teriparatide — an injectable given to women suffering from post-menopausal osteoporosis. “Our pre-clinical studies found that Pentoxifylline, a drug prescribed for the treatment of a disease of peripheral artery also referred to as intermittent claudication, when given to osteoporotic female rabbits mimicked all the skeletal effects of teriparatide including restoration of bone mass, strength, micro-structure and quality,” Dr Naibedya told TOI. While the minimum treatment cost with teriparatide is Rs 7,000 per month, treatment with pentoxifylline would cost Rs 100 per month, said Naibedya. “Moreover, since pentoxifylline does not require refrigeration, post-menopausal women having no access to a refrigerator will also benefit from the treatment,” he said. Researchers, however, added that both clofazimine and pentoxifylline were yet to undergo human trials for their new indication. If proven successful in human trials, the potential benefits are huge. The cost of launching a repurposed drug is approximately 85% less than that incurred on launching a new drug, according to Dr Naibedya. “Strategic repurposing of old drugs for new uses can save time as their pharmacology formulation and potential toxicity are already available. In the US, this strategy typically includes a demonstration of its efficacy in in vitro or in vivo animal model systems for new indications and then filing an investigational new drug application with the FDA, where following approval it typically enters into human trials,” he said. Doctors at the All India Institute of Medical Sciences, New Delhi, are also conducting clinical trials on repurposed drugs. Dr Kameshwar Prasad, professor of neurology at AIIMS, recently wrote to the Indian Council of Medical Research (ICMR) to set up a task force to identify and validate low-cost alternatives to expensive drugs. Dr Prasad said that doctors are already prescribing certain cheaper therapies in place of expensive drugs in some cases. For instance, a single cycle immune therapy for treatment of the Guillain-Barre-Syndrome (GBS), an acute inflammatory disorder of the peripheral nervous system, currently costs between Rs 3 lakh and Rs 8 lakh. To those who can’t afford it, physicians are recommending steroids that cost less than Rs 5,000 and are equally affective. “One of our residents, Dr Bhavna Kaul, recently conducted a survey of physicians across India to assess the use of cheaper alternatives for GBS. We were surprised to find that most physicians and neurologists were prescribing them since the standard treatment, in this case immunoglobin, was not affordable. They also claimed that the response of patients was satisfactory,” he added. In Bengaluru as well, a pharmaceutical company is studying the impact of a type 2 diabetes drug on cardiovascular diseases. The significance of repurposing drugs is considerable. Global spending on medicines is predicted to reach $1.4 trillion in 2020. Drug repositioning can help curb expenditure while safeguarding access to quality healthcare. But roadblocks remain. New indications for a drug need huge investment to move from ‘proof of concept’ to registered therapeutic use. Many times, researchers lack funding to undertake clinical trials and pharmaceutical companies can be disinterested in repurposing generic drugs as it would fetch them little financial returns, experts said. Like in Australia, Canada or Europe, India does not offer patent protection for new uses of known drugs. Experts said that companies which hold a current patent for a medicine could invest in the discovery of additional indications. But if pharmaceutical companies aren’t interested, governments could step in. Dr Naibedya said that financial support from the government could help teaching institutions conduct clinical trials of drugs that can be repurposed. “Successful public-funded demonstration of efficacy of a repurposed drug in clinical trials approved by the Drug Controller General of India may pave the way for far more affordability where the patients do not have to bear the burden of extra cost of development by the industry.” "
Ghaziabad,Ghaziabad flyover opened in May still without power line for its lights,"Ghaziabad: Vasundhara flyover was commissioned in May and inaugurated in June but the city’s civic agencies have cared little for it since, evident in the flyover remaining draped in darkness because it is yet to receive the power connection needed for its streetlight poles. Motorists headed towards Mohan Nagar on the Link Road have often complained that the flyover is difficult to spot from a distance because the streetlights don’t function in the entire area, leading to sharp manoeuvres near the approach that increase the possibility of an accident. However, the two agencies that constructed the flyover, the UP Bridge Corporation and Ghaziabad Development Authority, have failed to react to these concerns. Vasundhara flyover is used by thousands of commuters every day and should not have been opened without light connections, commuters said. “The city’s roads are already unsafe because there is no enforcement of traffic rules and faulty designs,” said Alok Kumar, president, of the Federation of Apartment Owners Association (FedAOA). “The least we expect from government departments and agencies is that they should at least try and make roads safe through a proactive approach. A case in point is the unlit Vasundhara flyover,” added Kumar. Vaishali resident Anish Kumar has just obtained a learner’s licence. “About a week ago, I had gone to Mohan Nagar for some work and while returning, it had become dark. I drove on to Vasundhara flyover where, barring the red tail lights of vehicles, the stretch was completely dark. It was difficult for me to drive as it was rush hour. For a moment, I felt like abandoning my car in panic,” he said. An official at the UP Bridge Corporation laid the blame on GDA’s doorstep. “We have installed 54 streetlights on both sides of the flyover and for a couple of days even used gensets to light it up as it was not connected to power lines,” said Ajay Singh, project manager. “We have completed our work and now it is for GDA to get a power connection from the electricity department. They have been informed about it,” added Singh. Asked why the flyover remained unlit, GDA’s chief engineer VN Singh said, “We have placed a request with the electricity department for proper power connections.” He said the lights would work “very soon” but did not specify a date. The 586-metre 6-lane flyover got completed on May 15 this year and was built at an estimated cost of Rs 65 crore. "
Kanpur,"Kanpur: Student cites own death to take leave, principal writes 'granted'","KANPUR: A class 8 boy sought leave from school, citing his own death in the application, which was shockingly approved by the principal without even giving it a read. Later, it came to fore that the boy, student of a private school in Kanpur's GT Road, inadvertently mentioned his own death, instead of his grandmother. While the boy skipped class to attend his grandma's funeral, the hilarious leave application went viral on social media. School sources confirmed his leave had indeed been sanctioned by the principal and it was an oversight. A school teacher, who shared the content of the letter, told TOI, the student of class 8 in his leave application stated - Respected principal, I wish to say that today (August 20) at around 10 am, the applicant has passed away. So I request you to kindly grant me half-day leave. I shall be grateful to you for this favour. Thank you. And the principal without going through the content wrote - Granted - and affixed his signature in red ink. The gaffe soon became the talk of the town after a school insider leaked the leave application and shared it on social media, triggering a flurry of comments, both humorous and caustic. Many expressed anger at the school principal's irresponsibility and demanded his sacking. "
Lucknow,"LMC's anti-dengue drive fizzles out, Lucknow feels sting","LUCKNOW: Dengue is gradually spreading its tentacles in the city, but preventive measures by civic authorities seem to be far from satisfactory. A TOI reality check found sanitation is pathetic in Gomtinagar, Indiranagar, Chinhat, New Haidarganj, Khadra and Balaganj localities where dengue cases have been reported in last two months. As per norms, the Lucknow Municipal Corporation (LMC) and district health department are required to take extra precaution in areas where cases of vector-borne disease have been reported. The activities include surveys in households for larvae of aedes aegypti which is a carrier of dengue virus, spreading awareness on how to check mosquito breeding, carrying out anti-larvae spray at open spaces and drains followed by fogging and cleaning of garbage and stagnant water. Times ViewCivic agencies should launch fogging drives more aggressively to rein in the spread of dengue. A vector-borne disease, dengue mainly spreads during the monsoon season between July and October. Coordinated efforts by LMC and health department helped in limiting its spread in July, as only six new dengue cases were reported in the month. However, as the authorities slipped up, 17 patients were afflicted by the disease in August. Not just authorities, but citizens should also take necessary precautions to keep dengue at bay.In Indiranagar and Chinhat, where three dengue cases have been reported, puddles can be seen on the streets after rain, dumping grounds are mostly filled with garbage and drains are choked. In Gomtinagar, water from broken pipelines, flower pots and desert coolers has accumulated in the residential complex of Ram Manohar Lohia Hospital. Similarly, in Gomtinagar's Vibhav Khand area, rainwater collected in empty vessels and drums used for construction activity are providing an environment conducive to breeding of mosquitoes. Naresh Vishwakarma of Vibhav Khand, one of whose neighbours was among dengue patients, said residents of the locality were living in fear. ""Health department officials carried out anti-larvae spraying at the dengue patient's house and left the entire locality. No fogging has taken place this year,"" he said. ""Besides the 28-year-old man who was diagnosed with dengue, at least 10 people of our locality are suffering from fever but no health officer has visited us,"" he added. Stinking piles of garbage, open drains and stagnant water are common in New Haidarganj, Khadra and Balaganj. Rakesh Raman of Balaganj said, ""We have complained to LMC twice demanding fogging in our area but nothing was done."" Additional chief medical officer Dr DK Bajpai said, ""Action will be taken against officials if they are not following the standard protocol. Source reduction and anti-larvae spray should be done in houses which lie within the 50-metre periphery of the spot where a dengue case is reported."" "
Lucknow,Chinhat pesticide unit owner booked after 25 buffaloes die,"LUCKNOW: A day after 25 buffaloes died under mysterious circumstances in Chinhat and 11 others fell ill, police registered a case against the owner of a pesticide factory in the area on Saturday. Taking cognizance of the incident, Indian Institute of Toxicology Research (IITR) rushed a team of scientists to collect water samples from the stretch of Gomti river. The Uttar Pradesh Pollution Control Board also sent samples to laboratory to find reason for bovine deaths. Chinhat SHO, Sachin Singh said a case has been lodged against Vishal Swarup Agarwal, owner of India Pesticide Limited, on complaint of a villager, Ramakant. The complaint said that 42 buffaloes from Tara Ka Purwa village had gone to graze along a drain in Devsthan locality, Chinhat, around 11am on Friday. “The buffaloes started falling unconscious after drinking water from the drain. The effluents from factory discharged into the drain probably contained some poisonous substance. We found 25 buffaloes dead and 11 seriously ill. We shifted the ill ones to veterinary hospital. Several buffaloes are still missing. We suspect their disappearance is an attempt to cover up crime,” he said. Locals complained of irritation and nausea after the incident. “A putrid smell from the drain has spread to even far away colonies,” the residents said. “We have collected samples to test toxicity and pollutants in water,” said IITR director, Prof Alok Dhawan. “We will take action once test reports come,” said Gomtinagar CO, Avnishwar Chandra Srivastava. "
Lucknow,‘Shahjahanpur girl’s friend suspect in extortion case’,"LUCKNOW: UP Police on Friday said that 23-year-old man who was found in company of Shahjahanpur law student n Rajasthan’s Dausa was one of the suspects in the extortion case involving former Union minister Chinmayanand. Sanjay Singh was brought along with the girl to the Supreme Court. Both students are alumni of Swami Shukdevanand Law college, whose chairman is Chinmayanand. UP Police said they were trying to explore legal options whether Singh could be arrested yet as the SC has asked the girl to stay at a Delhi shelter home till her parents join her while adjourning the hearing in the matter till September 2. Sources in UP Police said that the Whatsapp message, demanding Rs 5 crore, was sent to Chinmayanand, obtaining a QR code by generating a PIN on a SIM belonging to someone else. The number used to send extortion message was 860420**** on August 22 at 12:53 PM. “The extortion message used technique of copying a QR code and scanning it. We have enough evidence to show that Sanjay left this mobile phone after sending extortion message and travelled to Delhi and other locations, ” said a top UP Police official. Though Chinamayand was not available for any comment, his lawyer Om Singh, on whose complaint the FIR was registered against the owner of 860420**** number, said that they would continue to seek charges of criminal intimidation against the girl’s friend. He though refused to comment on the video posted by girl on Facebook, where she has accused Chinmayanand of sexual harassment. “The abduction case against Chinmayanand now doesnt hold any ground as the girl has been recovered from Rajasthan in company of her friend, who is accused of extortion. I was the one who approached UP Police with an FIR on behalf of Chinmayanand ji. I did not reveal his name in the FIR but mentioned his number. The girl’s father had registered an FIR after our FIR. I cannot comment why the girl posted the video against my client,” Om Singh told TOI. Singh also said that Chinamayand had conveyed to him that the former Union minister has gone on a threeday maun vrat. "
Lucknow,UP farmer’s daughter to witness Chandrayaan-2 landing with Narendra Modi,"LUCKNOW: When Rashi Verma, daughter of a farmer from Sitapur, came to know that she is among 60 fortunate students selected from across the country to witness the landing of Chandrayaan-2 on the moon’s surface, her joy knew no bounds. Rashi, a class X student of Delhi Public School, Jankipuram, is also excited about the fact that she will get a chance to meet Prime Minister Narendra Modi, who will be present at Isro tracking centre to witness the historic moment on September 7. “I came to know about the quiz through our principal and prepared for it by going through the content available online. I had made preparations for a week and was not expecting that I will crack it,” she said. The result of the national-level science quiz was declared on Friday. “My father, Raj Kumar Verma, is a farmer in Sitapur. He got a call from ISRO informing that I have been selected. It is the happiest day for our family,” she said. “My mother Seema Devi, a teacher in a government school, said not everyone gets a chance to witness a proud moment for the country with PM,” she said. Rashi lives in Lucknow with her relatives while her parents are in Sitapur. She aspires to become a civil servant but after this achievement, she plans to study astronomy. “I always wanted to become an IAS officer but after reading about Lucknow’s Ritu Karidhal, mission director of Chandrayaan-2, I want to be like her,” she said. "
Ghaziabad,"Ghaziabad: Woman, son booked after ‘spreading’ child-lifting rumours","GHAZIABAD: A woman from Vijay Nagar and her son were booked on Friday night for allegedly spreading rumours saying that a 55-year-old woman seen in the area was a child lifter. The 25-year-old man was arrested later. Bihar resident Shalimun Khatoon was first stopped on the road and then beaten up on the suspicion that she had been looking for children who could be picked up. The incident comes at a time when 13 people have been arrested in the past one week for spreading such rumours and thrashing people based on suspicion. Shalimun had reached Ghaziabad a few days ago and on Friday, she was going to her sister’s house from a cousin’s place when the incident took place. Police said one Vimla Devi and her son Anil Kumar stopped Shalimun on the road and started saying that she is a child lifter. Soon, several people started gathering at the spot and Shalimun was allegedly thrashed by some of them. She received head, hand and back injuries, police said. Later, an FIR was lodged. Meeru, Shalimun’s brother-in-law, told TOI that they got information about the incident around 8.30 pm. “The accused are our neighbours. They stopped Shalimun near Jindal Public School and then started saying she was looking for children who could be picked up. The rumour spread and soon, over a hundred people gathered at the spot and started beating her up,” he added. Shalimun is from Bihar and she was travelling to Ghaziabad to meet a youth who the family was considering for her daughter’s marriage. On Friday, the final talks were held and the marriage was fixed. Shalimun was supposed to leave for Bihar on Saturday but she could not do so after the incident. Shyamvir Singh, SHO, Vijay Nagar police station, said Anil has been arrested. “Some people had recorded the incident and we are checking the video footage. We are trying to trace the people who had thrashed the woman,” he said. “An FIR has been lodged against the mother-and-son duo, along with some unknown persons under sections 147 (punishment for rioting), 323 (punishment for voluntarily causing hurt) and 500 (punishment for defamation) of the IPC,” he added. "
Ghaziabad,"Ghaziabad: Truck with medicine worth Rs 1 crore robbed, six arrested","GHAZIABAD: Six robbers were arrested from Sihani Gate area for allegedly robbing a truck carrying medicines worth Rs 1 crore following a late night gunfight with Ghaziabad crime branch and police. The gang allegedly barged into the godown of Shiva International Company in Industrial Area on the intervening night of August 14 and 15 and conducted robbery after keeping the security guards hostage. Dinesh, one of the accused, had worked with the company for nine years till this March when the company threw him out for being involved in a fraud. Seeking revenge, he orchestrated this robbery. He contacted the gang which has been active for the last two years and operate on the modus operandi that they find work in factories and rob them later after resigning. Sudhir Kumar Singh, Ghaziabad SSP told TOI that they got a tip off informing that the accused were going with a truck to sell the stolen items in Delhi. “Police acted on it and arrested six persons while four of their associates fled,” he added. The accused have been identified as Dinesh and Jitendra from Bulandshahr, Vipin from Hapur, Nargesh from Hathras, Nitin, a resident of Muzaffarnagar and Nakul from Baghpat who have been booked under sections 395 (punishment for dacoity), 397 (robbery, or dacoity, with attempt to cause death or grievous hurt) and 412 (dishonestly receiving property stolen in the commission of a dacoity) of the IPC. The absconding criminals have been identified as Dinesh, Vishal, Bibi Pandit and Dilip. The truck has been recovered along with the medicines, three pistols and knives. "
