Lucknow,When Lakhnawi heritage got awarded,"A heritage awards function was recently organised by The Indian National Trust for Art and Cultural Heritage (INTACH) to celebrate the spirit of sustainability of heritage. This was the first time an award function for the best practices in restoration and maintenance of heritage structures was presented in Lucknow after Hyderabad. From bigger precincts and palaces to smaller habitats of bylanes of old city, people sent the nominations with much enthusiasm. (L) Vipul Varshney (R) Keshav and Sama (BCCL/ Farhan Ahmad Siddiqui) (L) Vipul Varshney (R) Keshav and Sama (BCCL/ Farhan Ahmad Siddiqui) The award categories included the Awards for Excellence, Awards for Distinction and Special merit awards. Some of the award winners included Craftsmen who restored La Martiniere College, Kotwara House, Khunkhunji Kothii, Itaunja House, Sharga Haveli, Shanti Sadan and Jahangirabad Palace to name a few. The awards were presented by Jitendra Kumar, Principal Secretary, Culture and Tourism, Anita Bhatnagar Jain, Additional Chief Secretary and Bharat Kumar Bhaskar, Director of IIM Raipur. (L) Muzaffar Ali and Meera (R) Dr Bharat Kumar Bhaskar (BCCL/ Farhan Ahmad Siddiqui) (L) Muzaffar Ali and Meera (R) Dr Bharat Kumar Bhaskar (BCCL/ Farhan Ahmad Siddiqui) In between the award ceremony, renowned Sufi Kathak performer, Manjari Chaturvedi enthralled the audience with her dance performances on the theme of ‘The feminine of Awadh’ or the journey of feminine Awadh Radha-Raas. Convenor of the event, Vipul Varshney said, “It was a wonderful experience to have met all the heritage lovers under one roof. They are the real crusaders of heritage preservers and conservers.” — Yashi Agarwal (L) Bina Krishna and Amrita Dass (R) Jitendra Kumar (BCCL/ Farhan Ahmad Siddiqui) (L) Bina Krishna and Amrita Dass (R) Jitendra Kumar (BCCL/ Farhan Ahmad Siddiqui) (L) Dr Anita Bhatnagar and Anushree Jain (R) Jayant Krishna and Anuj (BCCL/ Farhan Ahmad Siddiqui) (L) Dr Anita Bhatnagar and Anushree Jain (R) Jayant Krishna and Anuj (BCCL/ Farhan Ahmad Siddiqui) "
Lucknow,A flowery show at Lalit Kala Akademi in Lucknow,"A solo painting exhibition by the senior painter Manju Shukla was recently held at Lalit Kala Akademi. This water and oil painting exhibition based on flowers was a treat for art lovers who attended it. “The special thing about this exhibition was that all the paintings were based on flowers, which itself gives a message of cleanliness,” said Kumar Keshav, MD UPMRC. (L) Kumkum Roy Choudhury (R) Manju Shukla (BCCL/ Vishnu Jaiswal) (L) Kumkum Roy Choudhury (R) Manju Shukla (BCCL/ Vishnu Jaiswal) Kumkum Roy Choudhury, who came to see the exhibition with her husband Ashok Roy Choudhury, said, ""This exhibition is an inspiration for the budding artists."" — Farhan Ahmad Siddiqui (L) Roli Shukla (R) Gaurav Shukla and Abishek Khare (BCCL/ Vishnu Jaiswal) (L) Roli Shukla (R) Gaurav Shukla and Abishek Khare (BCCL/ Vishnu Jaiswal) (L) Shikha Pandey (R) Ashok Roy Choudhury (BCCL/ Vishnu Jaiswal) (L) Shikha Pandey (R) Ashok Roy Choudhury (BCCL/ Vishnu Jaiswal) "
Lucknow,I got to act in the film just by chance: Lucknowite Yash Raaj Singh,"For Yash Raaj Singh, assistant director in films like 'Sultan' and 'Kill Di'l, the transition from behind to the front of the camera was quite by chance and smooth. The Lucknowite is currently relaxing at home and is basking in the success of his debut film 'War', as an actor, also starring Hrithik Roshan and Tiger Shroff. The St Franciscan says he’s amazed at the stupendous success of War. ""I’m amazed at War. I never expected it to be such a hit. In the film, I worked as Assistant Director for almost four months but then ended up acting in it,"" says Singh, who played the role of Saurabh, a rogue agent and one of the main villains in the film. Yash Raaj Singh (BCCL/ Farhan Ahmad Siddiqui) Yash Raaj Singh (BCCL/ Farhan Ahmad Siddiqui) Telling us about how he happened to act in the action film, Singh says, ""I was with the film from its conception and ideation time. And since I’ve always loved action, I was called to assist in it. At that time there was casting going on for the villain and the team couldn’t find someone appropriate. So a member of the team was like ‘Yash why don’t you also audition for the role?’. And I was like ‘what?’ But then I just did it for the kicks and boom I landed the role! Let’s just say that ultimately I fit in the character."" Happy that his work has been appreciated by the audience as well as Hrithik Roshan and Tiger Shroff, with whom Yash has shared the screen in the film, he says, “It’s like a dream come true. I’m really happy that my work is fetching me so much praise."" Yash Raaj always wanted to be an actor but before he took the plunge, he says he wanted to be familiar with all aspects of filmmaking. ""For that, I went to Los Angeles to study film making. I was there for a couple of years and observed their style of filmmaking. I wanted to get into films so I thought I’ll go to a film school, study films for a year and see if I have it in me or not. Then I came back did a few commercials and then began assisting in films and now I landed this acting job. So it’s like a tangible reality for me,"" says the fitness freak and the son of a former DGP of UP and a politician. ""My father was a police officer and my mother a politician, and I grew up on the streets of Lucknow and Eastern UP. Later, I studied criminal law and graduated as a lawyer from Delhi University. But I love cinema and the arts and that’s why I forayed in this field and now I can’t believe I’m being paid for what I love doing,” says Yash Raaj, adding, “And because of my parents I have seen the life of a cop and a neta real up close so I when I see films centered around them, I feel there is so much more that I have got to tell to the people. There are so many stories that I have seen in real life that I can tell."" Yash Raaj Singh (BCCL/ Farhan Ahmad Siddiqui) Yash Raaj Singh (BCCL/ Farhan Ahmad Siddiqui)  A former member of the Uttar Pradesh Film Development Council (UPFDC), Yash Raaj says there’s a lot more that can be done to promote the state as a leading film production destination. “When I was studying in LA, there were several things there like the single-window system for permissions, that we replicated here during my stint in UPFDC. And although I am no longer part of UPFDC, I can proudly say that several of our ideas and policies that we implemented at that time, really clicked for us and UP became a sought after state for film shoots. There’s still a lot that can be done . We have all the required infrastructure apart from actors like locations, airports, good hotels, roads and of course good administrative support to have even more producers bring their films to UP,” says Singh. He also has several ideas which can be explored further, he says. “For instance, we should have more Hollywood films coming for shoots to India. When we go outside for film festivals, like at Cannes when I went there as a member of the UPFDC, you are pitching yourself like India only. You’re not showing the possibility of India being replicated for another country or a place that can be ideal for any film shoot. So what happens is that we loose out on foreign films because say, if my film doesn’t have India in it, then it’s useless for me to come and shoot here.So what we should do instead is that we should say we have the locations here that can be made to look like any country. That okay you want to shoot Zero Dark Thirty here, you want a place that looks like Iraq, you want a desert location, we can provide you all of that right here in India. We should say and publicise that we have that kind of place also which looks like Iraq and Afghanistan and Pakistan. Come and shoot here and we will give you crew that has experience of working with foreigners. Sultan had a Hollywood stunt director, so did War...so there’s familiarity in working styles, bas aao toh yahan. It should be the same for the state. Don’t pitch the state as just UP, say it is a perfect location for any film. It can be Bengaluru or Karnataka. Setting hum denge, bas apni film yahan lao!” Yash Raaj Singh as Sourabh in War (BCCL) Yash Raaj Singh as Sourabh in War (BCCL) The Lucknow guy, who has fond memories of hanging out in Ganj and Gomti Nagar, says that now he wants to give back to the state and aspiring actors here. ""I’m here in Lucknow for some time before the next project comes up, of which I am not at liberty to speak about. But in the interim, I would like to train aspiring actors in my city. Those who are serious about the profession, I would love to share whatever little I have learnt with them, so that when they go to Mumbai, at least they know what to do,"" says Singh, adding, ""A lot of deserving people are missing out on good chances because there’s no data base of actors in UP and nor is there a proper casting director here to tell filmmakers ki haan these are the people willing to act and this particular person may be the right one for your film. Till that happens, let me do my bit."" "
Kanpur,"Kanpur is now the ‘leather capital of India’, says Prez","“Down the ages, Kanpur always has had a unique relation with technological advance and using it for human advancement. One or other kind of technology took this city to greater heights in the 20th century. The city’s excellence in the textile industry earned it the name of ‘Manchester of the East’, when its mills competed with the best in the world,” Kovind added. “The textile boom led to setting up of a number of industries here, making the city an industrial hub. It also graduated to becoming a major trade centre and came to be called the ‘Commercial Capital’ of Uttar Pradesh. After the textile boom, it has been the leather technology that is remaking the city. It is now called the ‘Leather City of the World,” he said. “Given this connection with technology and industry, it is no wonder the city has been home to some of the best names in engineering education,” he said. “What is particularly unique about the city, is that its pursuit for material wealth is always accompanied by a determined effort to keep pace with the advanced education. Who in the world does not know the eminence of IIT-Kanpur. Along with this great institute exists an equally important centre of learning, Harcourt Butler Technical institute (HBTI), which has now become a full-fledged university. There are a host of other institutes which have produced excellent engineers and scientists,” the President said. “PSIT too enriches this heritage of the city. I congratulate the institute for organising this conference. I am sure it will prove to be an excellent platform for researchers and professionals from India and abroad to discuss latest developments in various domains,” the President said. “As we aim to become a $5-trillion economy by 2024 -25, we again look forward to technology playing its role. Apart from giving us economic might, new forms of knowledge have battered the lives of people on the margins of society. Moreover, advances in information and communication technology have been a great equaliser in all walks of life,” he highlighted. The President said technology is a great servant but a bad master. “This city has been witness to powers of technology to make as well as break. When you deliberate on the latest technological advancements, I would urge you to keep foremost in mind the implications for the humanity,” he said. "
Lucknow,Lucknow University set to replace internal exam with open online courses,"LUCKNOW: The Lucknow University authorities have decided to do away with internal examination, carrying 20 marks, for undergraduate students with massive open online courses (MOOCs) from the next academic session. The move will give students options to also study those subjects which are not taught to them in the faculty where they are enrolled. The proposal was approved by the academic council in its previous meeting after which a committee was formed to suggest ways for its implementation. The committee will submit its report in the next meeting of the council. Once approved, the new system will be implemented from the next session. LU’s officiating vicechancellor SK Shukla said, “In every semester, undergraduate students will have to opt for a course offered by MOOCs which is available at Swayam (e-learning) portal of the University Grants Commission.” “A student may opt for a course free of cost related to his/her stream at the undergraduate level or a new course of a different stream. After clearing the online test, students will have to furnish the certificate based on which internal marks will be awarded to them,” he said. The move aims at giving an option to a student of arts to study courses of streams like commerce and science. "
Lucknow,Bundelkhand expressway clocks fastest acquisition of land,"LUCKNOW: When Prime Minister Narendra Modi lays the foundation of the Rs 14,000crore Bundelkhand Expressway on December 16, it will set a record for the fastest acquisition of land for a highway project in the state. The 296km expressway cutting through the state’s backward backyard and straddling six districts, witnessed seamless acquisition of 3,440 hectare in record 10 months without an echo of protest from villagers. At least 20,860 farmers earned a total of Rs 2,200crore by selling drought-hit land and receiving four times the circle rate from the flagship project. At a time, when Niti Ayog flagged off the issue of complex land acquisition laws and exorbitant compensation in road-related projects as a strain on UP coffers, the Bundelkhand Expressway stands out as a successful model in terms of speedy land acquisition and low project cost. Talking to TOI, UPEIDA chief executive officer Awanish Kumar Awasthi, who is also additional chief secretary home and information, said land acquisition began in February and 96% acquisition was complete by November 30. The remaining 4% acquisition would be complete by the time PM Modi lays the foundation of the expressway. The daily acquisition rate of 11,433 hectares was a record in itself. When the project was approved by chief minister Yogi Adityanath, the UPEIDA, executing agency of the expressway projects in the state, was required to purchase nearly 3,616 hectare in six districts, including Chitrakoot and Hamirpur in Bundelkhand and by November-end, 96% land was purchased from over 20,000 farmers. Payment of dues via RTGS cuts red tapeAlso, UPEIDA purchased land from farmers and directly transferred cost and compensation into accounts of farmers through real-time gross settlement (RTGS) from the state treasury, cutting red tape. The Bundelkhand expressway is a dream project of chief minister Yogi Adityanath, who has been reviewing progress of the project in regular presentations and the cabinet has been swift in approving UPEIDA decisions. Timely acquisition also cut cost escalation by 12%. “The pathetic condition of the region which witnessed starvation deaths in the past also drew the attention of the chief minister, who visualised this project as a gamechanger that will trigger economic activity in Bundelkhand,” said Awasthi. "
Lucknow,"Lucknow air quality to dip sharply in coming days, say experts","LUCKNOW: The air quality of Lucknow was ‘moderate’ for the second consecutive day on Saturday but it may deteriorate to poor and very poor in the coming days. Track the pollution level in your cityAs per the Central Pollution Control Board (CPCB), the Air Quality Index (AQI) of Lucknow was 182, up by two units in comparison to Friday. Experts said the AQI will increase gradually. “The air pollution levels dropped not only in Lucknow but in many parts of western and central UP in the past three days owing to strong winds and rainfall which cleared the pollutants hanging in the atmosphere,” said Director of Lucknow University’s air quality monitoring station Professor Dhruvsen Singh. “However, wind velocity and temperature are now declining and hence the possibility of fog formation is high. The pollutants will combine with fog to create smog, which in turn will lead to an uptick in air pollution levels in the days to follow,” he added. Meanwhile, Varanasi was the second most polluted city in the country with AQI 321, just 18 units less than that of Singrauli (339) in Madhya Pradesh. "
Lucknow,Lucknow: Dengue count drops with chill after 600 cases in November,"LUCKNOW: Though the number of dengue cases has started declining in the city with drop in temperatures, November witnessed 600 dengue cases, the highest in the 13 years since the health department began keeping a monthly record. From 21 cases on November 19 to seven on Saturday, the number has come down significantly. Experts say it will go down further next week with the arrival of winter when day temperatures will drop below 25 degrees Celsius. This year, 1,561 people tested positive for dengue since January, the second highest after 2016 when total 2,772 patients in a year fell victim to the disease. However, if cases reported in November are considered, then the month this year tops the chart. In 2018, 238 were affected by the virus, while 80 were in 2017 and 400 in 2016. In charge of the vectorborne diseases control unit Dr KP Tripathi claimed that by December first week, the daily number of dengue cases is likely to come down to five. “The survival rate of dengue larvae is high when day temperature is above 25 degree Celsius and night temperature is above 16 Celsius, he said. Besides, with drop in temperature, people have started wearing full-sleeved clothes and stopped using coolers. As a result, the risk of mosquito bite is low and fresh water in coolers, which serves as breeding ground for larvae, is no longer available, he said. Head of the microbiology department at King George’s Medical University Amita Jain said, “Although the peak season of vectorborne diseases is over, the health department should not stop its anti-mosquito drive.” Test can tell need of platelet transfusion "
Lucknow,KGMU intern booked again for harassment,"LUCKNOW: A 2012-batch MBBS intern at KGMU, earlier booked on charges of sexually harassing a female junior but forgiven on tendering an apology, has allegedly started harassing girl students again. Chief proctor RAS Kushwaha said that he received complaints from two girls that the intern was harassing them on phone. “He was also found to be visiting the library despite a ban imposed on him after the first incident. His case will be recommend to the university’s sexual harassment committee on Monday,” he said. After an FIR of sexual harassment, the intern had submitted a written apology and his parents gave an undertaking that he will not resort to inappropriate behaviour, following which the girl withdrew her police complaint. Now, he is back to his old ways, said Kushwaha. (The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)"
Lucknow,Nawabi city not on a high while pegging on below 18 drinking age,"LUCKNOW: The city has earned itself the distinction of being “highly conservative” when it comes to liquor. A survey carried out by Kantar-NFX for National Restaurant Association of India found that two thirds Lucknowites queried for the survey said the legal age of drinking should be 25 years and above. Delhi, on the other hand, is the most liberal, according to this survey with a third of respondents asking for legal drinking age to be lowered to 18. The survey looked at respondents in Delhi, Gurgaon, Lucknow, Mumbai, Chennai, Kolkata and Vijaywada, speaking to about 500 people in each city. In Lucknow, 75% respondents were men while 25% were women. Of this, 61% were in the age-group of 25-35. In Lucknow, the survey says, only 13% respondents said the legal drinking age should be 18 years and above, 21% rooted for 21 years and above while 66% said it should be 25 years and above. The survey also identified key challenges faced by consumers while buying liquor in Lucknow, which includes inadequate licensed outlets in their vicinity and harassment from civic authorities. “More than four of five persons have to travel long distances to buy alcohol, indicating low density of retail outlets in the city. Nearly two of five consumers face unavailability of desired brands, either occasionally or always,” the survey says. For women, the fear of being harassed and teased is a major hindrance. They feel uncomfortable and unsafe purchasing liquor from certain outlets, the report says. Around 7 of 10 consumers have complained they witnessed illegal sale of alcohol after permissible hours, almost half reporting that liquor was sold to underage consumers. More than half respondents highlighted they have witnessed price variations across liquor vends and nearly 25% ended up paying more than 20% of the retail price. In letter to CM, NRAI calls for liberal lawsMore than half respondents said they have witnessed price variations across liquor vends and nearly 25% ended up paying more than 20% of the retail price. In a letter written by NRAI to CM Yogi Adityanath earlier this year, the organisation said: “Lack of adequate licensed outlets in Lucknow is limiting consumers from exercising their choice. To improve the situation, the government should ease the licensing policy and consider a friendlier framework towards setting up of F&amp;B establishments in UP, predominantly in Lucknow.” The organisation then pointed to another survey it had commissioned, in which it found 35% respondents faced challenges in purchasing liquor due to inadequate outlets, many of which were located in dingy, unsafe areas. NRAI president Anurag Katriar, said: “The lack of awareness may be seen as a key impediment to the creation of a responsible drinking culture in India.” "
