Lucknow,A traditional homecoming for Miss Diva Universe 2019 Vartika Singh,"Lucknow girl Vartika Singh, who was recently crowned Miss Diva Universe 2019 recently, was overwhelmed by the wonderful welcome she received from her family and friends at the Chaudhary Charan Singh airport on Monday morning. Several dhol wallahs struck up an energetic beat to which her friends and family danced enthusiastically while waiting for Vartika’s arrival. Hundreds of the beauty queen’s fans also waited for her with garlands, posters and banners with ‘welcome home Vartika’ written on them. Her elder sister Priyanka came all the way from the Netherlands to surprise her younger sibling. ""Whenever anyone says Miss Universe it feels so wonderful. Now when my own sister is going to represent the country at the Miss Universe pageant, the thought of it alone makes me speechless. I remember, as children, we would always tease her saying ‘You think you’re Miss India, changing your attires so often, getting a haircut every now and then?’ and look at her, she’s now actually is a Miss Diva Universe! I’m just so excited that my little sister is going to represent India on such a huge platform. I really hope she wins,"" said Priyanka while she crossing her fingers. Vartika with her parents and sister at the airport (BCCL/ Aditya Yadav) Vartika with her parents and sister at the airport (BCCL/ Aditya Yadav) Awaiting her arrival at the airport along with everyone else was an emotional Brijnath Singh, Vartika’s father. ""I feel so happy, all our neighbours and friends are also here to welcome my daughter, and it feels great. India ko itne bade sthaan pe represent kar rahi hai Vartika isse badi khushi ki baat nahi ho sakti. Sadly, last time I couldn’t come to welcome her when she won Miss India, but this time I made sure I come to receive my little girl. Mujhe garv hai meri beti par."" Vartika’s mother Manju Lata Singh giving her a traditional welcome at the airport (BCCL/ Aditya Yadav) Vartika’s mother Manju Lata Singh giving her a traditional welcome at the airport (BCCL/ Aditya Yadav) Looking beautiful in a pale blue sari, Vartika then rode in an open car to her father’s office at Papaji Satsang Bhawan. She was greeted with cheers and congratulations throughout the way and Vartika acknowledged all the greetings by waving to people and blowing them kisses. At the Satsang bhawan too Vartika was accorded a warm welcome and she also performed a small puja. Later, the diva cut a cake after blowing the candles, making sure to leave just one out. Wondering why? ""Well, it’s to wish me success at the Miss Universe pageant,"" she explained. Vartika Singh being welcomed with dhol beats at the Lucknow airport (BCCL/ Aditya Yadav) Vartika gives her mother a warm hug (L) and with her father Brijnath Singh (BCCL/ Aditya Yadav) ""Lucknow ke liye toh mujhe garv hai hi, but I’m happier that my own daughter has won this pageant. Mereko kabhi sapne mein bhi nahi laga tha ki meri beti itni uchaiyon ko chhuvegi,"" said a proud Manju. Vartika’s friend Raina (L) and her sister Priyanka dancing on dhol beats (BCCL/ Aditya Yadav) Vartika’s friend Raina (L) and her sister Priyanka dancing on dhol beats (BCCL/ Aditya Yadav) An excited and emotional Vartika, hugging her mother and sister, said, ""Technically it’s my third homecoming but this one is very special as this time I’m coming as Vartika Singh: Miss Diva Universe 2019. I can’t really express how happy I am today. I became really emotional the moment I saw my mother holding the aarti ki thaal. I’m really happy that I had my family and friends with me to celebrate my happiness. Your happiness becomes double when you’re surrounded by family and friends on your special day.” She went on to add, “The moment was more special to me this time because during the last two homecomings my dad wasn’t there with me as he was travelling. However he made sure to celebrate this big day with me today. There are a series of emotions I’m going through right now. I can’t begin to express the gratitude I feel today. But yes if I had to sum up, today is going to be one of the best days of my life."" Later in the day, a press conference was held for Vartika at hotel Hyatt Regency, Lucknow, who played host as venue partner. — with inputs from Yashi Agarwal Vartika Singh being welcomed with dhol beats at the Lucknow airport (BCCL/ Aditya Yadav) Vartika Singh being welcomed with dhol beats at the Lucknow airport (BCCL/ Aditya Yadav) "
Lucknow,"KGMU suspends six junior doctors for brawl, lodges FIR","LUCKNOW: King George's Medical University authorities on Monday suspended six junior doctors, three each from the orthopedic and medicine departments, and lodged FIRs against them for their alleged involvement in a clash at Trauma Centre on Sunday that disrupted patient care in the emergency wing of the premier health facility in the state. On Monday, a junior resident of orthopedic department also lodged an FIR against 19 doctors - nine named, including a woman, and 10 unidentified - of medicine department, accusing them of rioting, assault and making casteist remarks. This was in retaliation to an FIR lodged on Sunday by a senior resident of medicine department against four junior doctors and their unidentified aides for rioting, assault and harassing a female medico. The six juniors suspended by KGMU administration include Dr Rahul Shukla, Dr Shubham Singh and Dr Anushrav Rao of orthopedic department and Dr Mayank Mishra, Dr Pradyuman Mishra and Dr Krishna Pal Singh Parmar of the medicine department. ""Doctors of both departments indulged in unacceptable activities, hence they have been suspended. Further action will be taken once the inquiry is complete,"" said chief medical superintendent, Prof S N Shankhwar. The incident occurred on Sunday when two inebriated junior residents of orthopedic department were brought to medicine unit by their colleagues in an unconscious state. The orthopedic residents allegedly raised objection when the treating doctors stressed on following due procedure and hurled abuses at them and thrashed them. In retaliation, the latter called their colleagues and vented their anger by vandalizing the orthopedic unit. "
Lucknow,Lucknow: Con 'cops' dupe women of jewellery,"LUCKNOW: Conmen posing as cops struck in the city again and duped two women in Gomtinagar and Vikasnagar on Monday. In the first incident, Nisha Shukla (63), a resident of Rohini Apartments in Gomtinagar Extension, had gone to buy milk near her apartments around 9.30am. Two men, one of whom was taking over phone, approached her. After ending the call, the man introduced himself as an officer from the crime branch and told Nisha that the call had come from his boss informing him that a murder had taken place in the vicinity. The 'cop' further told Nisha that the boss had directed him to ensure that women wearing gold ornaments should not move in the area as they could be targeted by miscreants. ""I got scared and took off my ornaments. When I was putting them in my purse, the other man offered to wrap them in a piece of paper. I followed his instruction. But when I reached home, I found my ornaments (four gold bangles, a gold chain and two gold rings) had been replaced with glass bangles,"" Nisha told police in her complaint. In the second incident, Anita Ahuja, a resident of Maa Sharda Complex in Vikasnagar, was stopped by two bike-borne men who claimed to police officers. Anita was taking a walk near her residence when the two men approached her. They told her that a loot had taken place in the area and so it was unsafe for her to move around wearing jewellery. ""They persuaded me to wrap the jewellery in a piece of paper,"" Anita said in her complaint. Anita wrapped the jewellery in the paper but one of the conman replaced the ornaments with plastic bangles after engaging her in a conversation. After the 'cops' left, Anita unwrapped the paper only to find plastic bangles in place of ornaments. "
Lucknow,Dengue stings 13 more in Lucknow,"LUCKNOW: Thirteen new cases of dengue were reported in the city on Monday, taking the tally of persons stung by the deadly mosquito to 286 since January this year. The cases were recorded from Mawaiya, Alambagh, Thakurganj, Aashiana, Chowk, Indiranagar, Krishnanagar, Gomtinagar, Aliganj and Telibagh. Meanwhile, during the ongoing inspection for mosquito larvae, 72 out of 1,616 spots inspected by the health department were identified as conducive to the growth of dengue causing mosquitoes on Monday. Health departments slapped notices on these 72 spots under IPC Section 188 corresponding to disobedience of order duly promulgated by public authority. These spots included the servants' quarters of the Governor House, Sector 16 in Indiranagar, Wazirbagh, Daliganj, New Para colony and Keshav Nagar. Reserve Police Lines was found a repeat offender for dengue causing conditions for the second time in a week. "
Lucknow,"Lucknow: She married Nasa scientist, he turned out to be fraud","LUCKNOW: A man who duped several people by posing as a consultant of a VVIP, senior vice-president and director of US Defense Research and an IIT-Kharagpur and Massachusetts Institute of Technology (MIT) student, was arrested by Hazratganj police on Monday. The accused, identified as Atul Sharma, was arrested from his Twin Towers residence on New Berry road in Hazratganj on the complaint of his wife alleging he had defrauded her as well by claiming to be a Nasa scientist at the time of their marriage in 2010. A separate FIR was lodged against Sharma on the complaint of a city businessman whom he had conned by promising a government contract. ""Sharma posed as a defense analyst in United States, executive member of US Foreign Policy Council, a prominent artificial intelligence scientist, and a product of IIT-Kharagpur and Massachusetts Institute of Technology (MIT) on social media websites. He has been duping people since 2007,"" said police officials. Sharma's wife, Ganeshwari, had lodged an FIR of attempt to murder, forgery, criminal intimidation against him in Meerut on September 19. She alleged Atul claimed to be Nasa scientist and close to Barack Obama and had demanded a hefty dowry at the time of their marriage in 2010. ""A year after the marriage, I realised that he was a fraud and filed a divorce case. I also got to know that he was duping people since 2007,"" she said. ""On September 18, he visited my place in Meerut and opened fire on my father,"" she said in her complaint to police. Hazratganj circle officer, Abhay Mishra said that Atul has also duped people in Kolkata, Mumbai and Chennai by claiming to be working in US think tanks. ""We raided Sharma's residence and arrested him. When we asked him to show his IDs and educational records, he claimed to have left them behind at his Washington DC residence around 12 years ago,"" said Mishra. Later, Intelligence Bureau sleuths were asked to conduct a check on him. ""We are checking his credentials and deals in the last 10 years,"" said Mishra. Read this story in Bengali"
Lucknow,Residents to fete brave for riding on Gaddha Shri,"LUCKNOW: Fed up with potholes around their homes, residents of Jankipuram Extension will take to Gandhigiri to draw the attention of authorities on the eve of the 150th birth anniversary of Mahatma Gandhi. Along with a candle march, residents will mock potholes by ‘honouring’ them with titles such as ‘gaddha shri’, ‘gaddha bhushan’. They will also garland two-wheeler drivers for their ‘courage' to drive on such roads. TOI found several stretches in Jankipuram Extension filled with potholes and loose gravel. Residents claim that several commuters have been injured after bumping their vehicles in potholes. They claim that both Lucknow Municipal Corporation (LMC) and Lucknow Development Authority (LDA) keep passing the responsibility to each other for repairing the road. PK Srivastava said, “An e-rickshaw had got stuck in one of the potholes. We took it out with much difficulty. Complaints to LDA and LMC have fallen on deaf ears.” Chief engineer of LDA Indu Shekhar Singh said, “Most of Jankipuram Extension was handed to LMC a few months ago. It’s their responsibility to repair the stretch.” “Civic work in Jankipuram Extension came under LMC last month. Earlier, panchayats and LDA were responsible it. There are still some colonies built by LDA that have to be handed over to LMC. We will find out under whose jurisdiction the roads come and repair them,” said LMC chief enigneer SP Pal. "
Lucknow,"Lucknow: Denied land for home, man tries to immolate self","LUCKNOW: A man tried to immolate himself outside Vidhan Bhawan but was overpowered by the policemen present at the spot. The incident occurred near Gate number 3 of Vidhan Bhawan on Monday morning. Police identified the man as Gautam Kumar Rajput, who lives with his family in a shanty in Chinhat. He was sent to SPM Civil hospital for medical examination. Gautam was demanding that district administration should allot him the land where he has built his shanty. ""I wanted to commit suicide as I want to build my house but administration is not allotting me the land. I have been running from pillar to post to meet senior administrative officers but nobody is helping us,"" Gautam told reporters. SHO Chinhat Sachin Singh said since Gautam threatened to attempt suicide again we challaned him under CrPC Section 151 as preventive action. He was later released after he gave an undertaking not to repeat the offence, SHO said. "
Lucknow,Potholed roads are virtual death traps across Lucknow,"LUCKNOW: Incidents like the one on Saturday when a man was killed because of bad roads can happen in other parts of the city too. The 32-year-old was crushed under the wheels of a truck after his two-wheeler hit a pothole. A quick survey by TOI found several roads ridden with potholes and gravel following rainfall in almost all localities of the city, posing threat to human life. Times ViewLMC must react before another life is lost or anyone suffers injury due to broken roads. If roads can only be repaired after rainy season, the civic body can at least find a way to level potholes and get loose gravel removed from the roads. LMC must also consider adopting new technology to build roads that can survive rains. An inquiry should also be done to find out if quality was compromised because some of the roads now in bad shape were constructed just before the start of monsoon. As per norms, a newly constructed road should last for five years.From Thakurganj, Mahanagar, Jankipuram, Nishatganj to Narhi, Aashiana, Gomtinagar, Indiranagar and Chinhat—everywhere people complained that gravel and potholes cause minor accidents daily, leaving people with fractures and injuries. Any such accident can be fatal if roads are not repaired immediately, they said. Vineet Saraswat of Thakurganj said, “A biker’s accident took place in front of my eyes. He lost control while dodging a big pothole and fell. He was injured.” In Mahanagar, roads repaired before monsoon already have craters giving bumpy rides to motorists. Shikhar Chaturvedi, a commuter, said, “The whole stretch was laid barely months ago but is worn out again. I wonder what kind of construction material these people use.” Arsalan Abassi of Jankipuram said, “We have lodged several complains with LMC but nothing has been done. I have to drive extremely carefully so that I don’t end up in a ditch.” In Aashiana, Vikram Singh said, “Roads in our locality were repaired in March but could not bear rainfall and have been damaged badly. LMC chief engineer SP Pal said, “We are repairing roads in one zone at a time. We will be able to repair and re-construct all roads after monsoon ends.” "
Lucknow,"UP to disburse loans of Rs 10,000 crore under MSME and ODOP schemes","LUCKNOW: Responding to the Centre's call for pumping in liquidity in the market by holding special loan melas, the state MSME department will begin disbursing loans to the tune of Rs 10,000 crore to the small and cottage industry from Tuesday to mark the celebrations of the 150th birth anniversary of Mahatma Gandhi. With Uttar Pradesh planning grand celebrations around Gandhi's birth anniversary on October 2, the MSME and khadi development departments have taken the lead in organising a series of programmes on this occasion. Principal secretary, MSME and khadi development, Navneet Sehgal told TOI that for the first time, loans to the tune of Rs 10,000 crore under various schemes of MSME sectors and ODOP scheme would be disbursed to bring the two industries at par with global competitors. The loans would be disbursed to beneficiaries under the Mudra scheme, Prime Minister Employment Generation programme and STAND UP India. Loans would range from Rs 50 lakh to Rs 1 crore, said Sehgal. Recently, Asian Development Bank had promised to spend a major share of its funds-$500 million-in the two sectors in the state with main focus on Varanasi and Meerut, said Sehgal.  Apart from the credit mela, the state government would sign an MoU with Bank of Baroda on Tuesday for speedy disbursal of loans to the MSME sector and ODOP scheme. Free distribution of modernised kits for traditional artisans and the handicraft industry will also be held. On this occasion, tools and modern kits would be provided to artisans coming from different parts of the state. The loan disbursal function of the MSME and Khadi development department would be held at the Awadh Shilp Gram and will be inaugurated by chief minister Yogi Adityanath. "
Lucknow,Buy onions from Uttar Pradesh government centres now,"LUCKNOW: With onion prices surging to Rs 60-70 per kg, the state government has decided to set up centres for sale of onion at lower prices and launch a crackdown on hoarding. Chief secretary RK Tiwari has asked the officials to open such centres in all districts and ensure that hoarding does not take place.  ""Storage limit is 50 tonnes for wholesale traders and 10 tonnes for retailers. It should be strictly complied with,"" he said. The chief secretary said a campaign should be launched to prevent hoarding of onions and reports on raids against hoarders should be sent to him by 5pm every day. Principal secretary, horticulture, Sudheer Garg said, ""Onion at these centres is being sold at wholesale rates. Four centres each have been opened in Lucknow, Allahabad and Moradabad, two in Saharanpur and one each in Rampur, Agra, Aligarh, Meerut, Bareilly, Barabanki, Shahjahanpur, Badaun, Bahraich and Siddharthnagar,"" he said. "
